Timestamp,Date,Time,Detected_Sign,Confidence,Detection_Source,Language,Location_Info,Session_ID
2025-08-29T10:12:16.483256,2025-08-29,10:12:16,Keep left,0.8521,Image,English,File: frame265_jpg.rf.7f18de6475a5513e5f311ac360f5ad91.jpg,20250829_101216
2025-08-29T10:12:39.535720,2025-08-29,10:12:39,There is a pothole,0.7349,Image,English,File: img-6_jpg.rf.a961e413341cc4216cddc1c46e76d13f.jpg,20250829_101239
2025-08-29T10:12:57.502733,2025-08-29,10:12:57,"On the way, speed bumps are",0.7835,Image,English,File: Image00061.jpg,20250829_101257
2025-08-29T10:24:47.544063,2025-08-29,10:24:47,"On the way, speed bumps are",0.7457,Image,Tamil,File: image70.jpg,20250829_102447
2025-08-29T10:39:12.219627,2025-08-29,10:39:12,There is a pothole,0.8222,Image,English,File: img-54_jpg.rf.f2eb8e6eddfbada99ebc025c400123b6.jpg,20250829_103912
2025-08-29T10:39:51.079704,2025-08-29,10:39:51,Give way,0.3297,Image,English,File: frame265_jpg.rf.bc271cc6bc29e4360aaa39d314564703.jpg,20250829_103951
2025-08-29T10:40:14.637820,2025-08-29,10:40:14,"On the way, speed bumps are",0.9970,Image,English,File: image67-1.jpg,20250829_104014
2025-08-29T10:40:44.626830,2025-08-29,10:40:44,Road work,1.0000,Image,English,File: 25_33466_1577672020.382883.png,20250829_104044
2025-08-29T10:43:29.412677,2025-08-29,10:43:29,Stop,0.9637,Video,English,Video File,20250829_104329
2025-08-29T10:43:29.705527,2025-08-29,10:43:29,Stop,0.9776,Video,English,Video File,20250829_104329
2025-08-29T10:43:29.937893,2025-08-29,10:43:29,Stop,0.9778,Video,English,Video File,20250829_104329
2025-08-29T10:43:30.176190,2025-08-29,10:43:30,Stop,0.9774,Video,English,Video File,20250829_104330
2025-08-29T10:43:30.651033,2025-08-29,10:43:30,No passing for vehicles over 3.5 metric tons,0.7491,Video,English,Video File,20250829_104330
2025-08-29T10:43:30.918001,2025-08-29,10:43:30,No passing for vehicles over 3.5 metric tons,0.7415,Video,English,Video File,20250829_104330
2025-08-29T10:43:31.677543,2025-08-29,10:43:31,Stop,0.9795,Video,English,Video File,20250829_104331
2025-08-29T10:43:31.903659,2025-08-29,10:43:31,Stop,0.9820,Video,English,Video File,20250829_104331
2025-08-29T10:43:32.128054,2025-08-29,10:43:32,Stop,1.0000,Video,English,Video File,20250829_104332
2025-08-29T10:43:32.370355,2025-08-29,10:43:32,Stop,0.9520,Video,English,Video File,20250829_104332
2025-08-29T10:43:32.869226,2025-08-29,10:43:32,Stop,0.9503,Video,English,Video File,20250829_104332
2025-08-29T10:43:33.124247,2025-08-29,10:43:33,Stop,0.7941,Video,English,Video File,20250829_104333
2025-08-29T10:43:33.401981,2025-08-29,10:43:33,Stop,0.7993,Video,English,Video File,20250829_104333
2025-08-29T10:43:36.449352,2025-08-29,10:43:36,Go straight or left,0.7361,Video,English,Video File,20250829_104336
2025-08-29T10:43:36.977245,2025-08-29,10:43:36,Go straight or left,0.8069,Video,English,Video File,20250829_104336
2025-08-29T10:43:37.244219,2025-08-29,10:43:37,Go straight or left,0.8176,Video,English,Video File,20250829_104337
2025-08-29T10:43:39.137494,2025-08-29,10:43:39,Go straight or left,0.8191,Video,English,Video File,20250829_104339
2025-08-29T10:43:39.411881,2025-08-29,10:43:39,Go straight or left,0.8168,Video,English,Video File,20250829_104339
2025-08-29T10:43:40.460441,2025-08-29,10:43:40,"On the way, speed bumps are",0.7415,Video,English,Video File,20250829_104340
2025-08-29T10:43:41.977668,2025-08-29,10:43:41,Go straight or left,0.8454,Video,English,Video File,20250829_104341
2025-08-29T10:43:42.722879,2025-08-29,10:43:42,"On the way, speed bumps are",0.7028,Video,English,Video File,20250829_104342
2025-08-29T10:43:42.944569,2025-08-29,10:43:42,Go straight or left,0.7080,Video,English,Video File,20250829_104342
2025-08-29T10:43:43.176648,2025-08-29,10:43:43,Go straight or left,0.9677,Video,English,Video File,20250829_104343
2025-08-29T10:43:43.416883,2025-08-29,10:43:43,Go straight or left,0.9650,Video,English,Video File,20250829_104343
2025-08-29T10:43:45.690237,2025-08-29,10:43:45,Yield,0.7221,Video,English,Video File,20250829_104345
2025-08-29T10:43:45.926498,2025-08-29,10:43:45,Yield,0.7017,Video,English,Video File,20250829_104345
2025-08-29T10:43:53.483518,2025-08-29,10:43:53,Yield,0.8141,Video,English,Video File,20250829_104353
2025-08-29T10:43:53.741362,2025-08-29,10:43:53,Yield,0.8233,Video,English,Video File,20250829_104353
2025-08-29T10:43:58.223581,2025-08-29,10:43:58,Yield,0.7340,Video,English,Video File,20250829_104358
2025-08-29T10:43:58.467267,2025-08-29,10:43:58,Yield,0.7509,Video,English,Video File,20250829_104358
2025-08-29T10:44:04.576613,2025-08-29,10:44:04,Yield,0.8992,Video,English,Video File,20250829_104404
2025-08-29T10:44:08.846990,2025-08-29,10:44:08,Yield,0.8922,Video,English,Video File,20250829_104408
2025-08-29T10:44:09.099370,2025-08-29,10:44:09,Yield,0.8995,Video,English,Video File,20250829_104409
2025-08-29T10:44:09.643933,2025-08-29,10:44:09,Yield,0.8597,Video,English,Video File,20250829_104409
2025-08-29T10:44:09.896136,2025-08-29,10:44:09,Yield,0.8587,Video,English,Video File,20250829_104409
2025-08-29T10:44:13.960251,2025-08-29,10:44:13,Yield,0.8834,Video,English,Video File,20250829_104413
2025-08-29T10:44:14.180514,2025-08-29,10:44:14,Yield,0.8754,Video,English,Video File,20250829_104414
2025-08-29T10:44:14.427211,2025-08-29,10:44:14,Yield,0.8610,Video,English,Video File,20250829_104414
2025-08-29T10:44:20.202248,2025-08-29,10:44:20,Yield,0.7771,Video,English,Video File,20250829_104420
2025-08-29T10:44:21.232703,2025-08-29,10:44:21,Yield,0.7413,Video,English,Video File,20250829_104421
2025-08-29T10:44:21.457260,2025-08-29,10:44:21,Yield,0.7413,Video,English,Video File,20250829_104421
2025-08-29T10:44:21.702849,2025-08-29,10:44:21,Yield,0.9068,Video,English,Video File,20250829_104421
2025-08-29T10:44:21.933841,2025-08-29,10:44:21,Yield,0.9047,Video,English,Video File,20250829_104421
2025-08-29T10:44:22.449567,2025-08-29,10:44:22,Yield,0.8964,Video,English,Video File,20250829_104422
2025-08-29T10:44:22.697317,2025-08-29,10:44:22,Yield,0.9034,Video,English,Video File,20250829_104422
2025-08-29T10:44:23.749384,2025-08-29,10:44:23,Yield,0.7906,Video,English,Video File,20250829_104423
